Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Blood Coagulation Disorders	21/171	0.00120863939203538	0.0203765092670616	21	0.12280701754386	ACVRL1;GSN;F10;ITGB3;PLAT;ANO6;CYP7B1;TFPI;ABO;FLI1;CLDN11;THBD;F8;RRAS;MMRN1;ENPP2;FLNA;CTSG;TEK;GAS6;ENG
Dementia, familial Danish	4/9	0.00121060326721983	0.0203765092670616	4	0.444444444444444	PRNP;GSN;CLU;ITM2B
Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder)	4/9	0.00121060326721983	0.0203765092670616	4	0.444444444444444	DES;TMEM43;COL6A3;SYNE1
Failure of exfoliation of primary tooth	4/9	0.00121060326721983	0.0203765092670616	4	0.444444444444444	CTSK;RAB23;FLNA;PTH1R
Myelofibrosis due to another disorder	4/9	0.00121060326721983	0.0203765092670616	4	0.444444444444444	STAT5A;STAT5B;MMRN1;RUNX1T1
Protrusio acetabuli	4/9	0.00121060326721983	0.0203765092670616	4	0.444444444444444	CRTAP;SMAD3;SERPINF1;FBN1
Prominent eyes	18/137	0.00121779912606526	0.0203765092670616	18	0.131386861313869	PDGFRB;CRTAP;THRB;NFIX;CITED2;INSR;GATA6;GATA5;PTH1R;TGFBR2;EFEMP2;RRAS;CTSK;FLNA;ZFPM2;CDON;FBN1;DDR2
Protruding eyes	18/137	0.00121779912606526	0.0203765092670616	18	0.131386861313869	PDGFRB;CRTAP;THRB;NFIX;CITED2;INSR;GATA6;GATA5;PTH1R;TGFBR2;EFEMP2;RRAS;CTSK;FLNA;ZFPM2;CDON;FBN1;DDR2
Blood Platelet Disorders	8/37	0.00121905705730687	0.0203765092670616	8	0.216216216216216	THBD;BCHE;NR4A3;MMRN1;ITGB3;RASGRP2;CD34;FLI1
QRS complex feature	8/37	0.00121905705730687	0.0203765092670616	8	0.216216216216216	HLF;LRCH1;SETBP1;CRIM1;CASQ2;MITF;PRKCA;LITAF
Mastocytosis	11/64	0.001227534651479	0.0204065922152869	11	0.171875	CPA3;STAT5A;PDGFRA;AR;STAT5B;TPSB2;MITF;TACR1;TPSAB1;NGF;CD34
Curvature of spine	40/408	0.001232780183381	0.0204065922152869	40	0.0980392156862745	ROBO3;NFIX;NPR2;HSPB8;FHL1;LTBP4;MEOX1;FBLN5;DPP6;GJC2;RRAS;RAB23;CTSK;PRX;MAP3K20;FLNA;NDN;DMD;SLC16A2;CCBE1;CRTAP;SMAD3;CAVIN1;TPM2;LIFR;HSPG2;SMARCA2;TGFBR2;SFRP4;PRKAR1A;COL6A2;TNNT3;COL6A1;PMP22;ITGA7;COL6A3;DCHS1;MASP1;DDR2;FBN1
Contiguous gene syndrome	7/29	0.0012353485826359	0.0204065922152869	7	0.241379310344828	MFAP4;WT1;DMD;HBA2;PKD1;GLI3;FLI1
Paget Disease Extramammary	7/29	0.0012353485826359	0.0204065922152869	7	0.241379310344828	STAT5A;AR;DLC1;NEURL1;MMP19;LITAF;MAPK3
Esophageal Neoplasms	57/637	0.00123560146505855	0.0204065922152869	57	0.0894819466248038	CDKN1B;THRB;HSPB3;NR3C1;CLDN1;FGF2;ETS1;AKAP12;FGF7;RASSF2;MYC;TIMP2;KDR;CYP1B1;CD34;TGM2;PDGFRB;TPM2;TPM1;EMP3;HSPG2;TM4SF1;TGFBR2;AR;CRISPLD2;DPYD;ALDH1A1;PECAM1;CDH13;CRYAB;ENG;SLC22A3;ABCB1;ADH1B;SATB1;LTBP4;GATA5;HSD17B6;GNG7;SNCG;RPRM;MAPK3;EGR1;MAP3K3;GSN;GADD45B;FZD7;PLCL1;VEGFC;FBXO32;KLF4;GADD45G;DAB2;CXCL12;MIR145;AXL;SNAI2
Cervix carcinoma	90/1105	0.00123858599140261	0.0204071787154907	90	0.081447963800905	ROBO3;CRISP2;CD40;CDKN1B;HBB;PLAT;HSPB3;ANTXR2;CLU;FGF2;GLI3;AQP1;THBD;FGF7;ZFP36;EDNRA;EFEMP1;RASSF2;CSRP1;SH3PXD2A;MYC;MRC1;TIMP2;CYP1B1;TIMP3;CD34;JUNB;ZNF521;PRIMA1;PEG3;IGFBP5;SERPINF1;TPM1;MIR27B;FOS;HIC1;DKK3;AR;SFRP1;ZEB2;ADCY9;MMRN1;DPYD;ALDH1A1;CDH13;PGR;ATF3;HBEGF;ENG;ABCG2;SLC22A3;ENPEP;ABCB1;TWIST2;FOXO4;NDRG2;TFPI;THBS2;ACACB;THBS1;FOXO1;NT5E;STOM;NCAM1;SLIT2;PDLIM7;MAPK3;STAT5A;EGR1;STAT5B;CA11;JUN;SLC12A4;GSN;CAVIN1;TIPARP;FZD4;ZBTB16;CAV1;FN1;VEGFC;KLF4;NR4A2;DAB2;KLF6;MIR145;FOSB;CPVL;HOXD9;NES
Chronic Lymphocytic Leukemia	91/1120	0.00125495676195214	0.0206277928567905	91	0.08125	EPHB6;SLC23A2;NRP1;CSRNP1;CD40;BTG1;CDKN1B;FLT4;PLAT;TRH;SLC2A4;HSPB3;NR3C1;ETS1;FGF2;AQP1;THBD;ZFP36;EDNRA;CCND2;MPRIP;MYC;MRC1;KDR;CTSG;CD34;JUNB;MAP3K5;PRIMA1;DUSP1;IL11RA;GAB1;EBF1;PRKCA;FOS;TNFRSF1B;NGF;HSPG2;DKK3;ACTA2;SFRP4;SFRP1;PRKAR1A;PECAM1;ABCG2;KANK2;GPM6A;ABCB1;PDE1B;LAMA4;ITPR1;TWIST2;PRELP;NTS;TFPI;LPP;ABO;NT5E;ARHGAP20;IFI16;MAP3K20;S1PR1;DMD;CD59;CCL19;PDLIM7;RUNX1T1;MAPK3;STAT5A;NGFR;STAT5B;JUN;EGR2;VCAM1;CCL21;CAV1;INSR;FN1;BST1;NR4A1;KLF6;CXCL12;NR4A3;MIR145;ID4;CREBRF;FOSB;PDE7B;FMOD;CD22;CD200
Mesothelioma	38/383	0.00129904815550877	0.0213019270998121	38	0.0992167101827676	ABCB1;CDKN1B;TNXB;AHNAK;FLT4;PLAT;LTBP2;TFPI;FGF2;AQP1;GJC1;EDNRA;PDGFD;PDPN;KDR;FYN;MAPK3;EGR1;PPP1R14A;SCARA3;GSN;SMAD3;VCAM1;PPP1R12A;MCAM;ABCA8;SFRP4;EID1;PROCR;SFRP1;F8;ZEB2;ZEB1;AXL;WT1;SNAI2;PGR;ABCG2
Moyamoya disease 1	9/46	0.00130774656426569	0.0213335286556821	9	0.195652173913043	ACTA2;THBD;LRP1;ELN;ALDH1A2;KDR;TIMP2;TIMP4;JAZF1
Core binding factor acute myeloid leukemia	5/15	0.00131330682186713	0.0213335286556821	5	0.333333333333333	ABCB1;MYH11;NCAM1;RUNX1T1;ABCG2
Progesterone Resistance	5/15	0.00131330682186713	0.0213335286556821	5	0.333333333333333	CDKN1B;TGFB1I1;KLF9;PGR;FKBP5
Supravalvular aortic stenosis	5/15	0.00131330682186713	0.0213335286556821	5	0.333333333333333	ELN;ITGB3;CASQ2;FBLN5;FBN1
Spontaneous abortion	18/138	0.00132477272793038	0.021469384724305	18	0.130434782608696	ECM2;PTGIS;ITGB3;LAMA4;FN1;AR;FGF7;COL6A1;MGP;COL4A6;TIMP2;CYP1B1;TIMP3;COL6A3;MMP19;PGR;NCAM1;IGFBP6
Ischemic cardiomyopathy	16/116	0.00132957181851279	0.0214968153834311	16	0.137931034482759	SMAD3;CITED2;CXCL12;PLN;GRK5;FES;AXL;CDH13;SVEP1;PDE5A;DMD;NCAM1;FLNC;TEK;PLPP3;JCAD
Neoplasm, Residual	25/220	0.00135414428516265	0.0218430733177751	25	0.113636363636364	NRP1;CNTNAP1;ABCB1;HLF;WT1-AS;SGCE;NT5E;EFS;MYC;MYH11;NCAM1;CCL19;CD34;RUNX1T1;TLE4;FN1;PRKCA;PBX1;GEM;TAL1;WT1;IL3RA;ERG;CD22;ABCG2
Neuroendocrine Tumors	28/257	0.00138046710981034	0.0222158893020641	28	0.108949416342412	ACVRL1;CDKN1B;NTS;PKD2;ABO;ELK3;MYC;AKT3;FLNA;NCAM1;CYYR1;CHGB;PDGFRA;GSN;FZD4;GFRA1;TACR1;FOXN3;NGF;FLI1;SFRP1;KLF6;CXCL12;PRKAR1A;CPE;PGR;TEK;VCL
Adult Rickets	6/22	0.00139495490697341	0.0223969558149791	6	0.272727272727273	SFRP4;FGF7;AVPR2;RGN;ENPP1;FGF2
Milroy Disease	8/38	0.00146513244448151	0.0234692511940095	8	0.210526315789474	CD40;SFRP1;ABCB1;GJC2;FLT4;MYC;VEGFC;NCAM1
Nasopharyngeal carcinoma	67/782	0.00149189389803483	0.0238207716832993	67	0.0856777493606138	ROBO3;CRISP2;CD40;THRA;CELF2;HBB;HSPB3;CLDN1;ETS1;CLU;FGF2;SYNE1;EDNRA;EFEMP1;EDNRB;MYC;ANXA6;TIMP3;SRGN;MYOCD;POSTN;DST;SERPINF1;GEM;HLA-E;TGFBR2;TIAM1;SFRP1;MMRN1;MMP19;CDH13;TLN1;CRYAB;DDR2;ABCG2;RBMS3;SLC22A3;ABCB1;RRAD;SATB1;LTBP2;THBS1;FOXO1;FBLN5;FLNA;SLIT2;IGFBP6;PDLIM7;MAPK3;STAT5A;SMIM10L2B;EGR1;STAT5B;JUN;GABBR1;SMAD3;CAV1;FN1;KLF4;GADD45G;DAB2;CXCL12;NR4A3;MIR145;DLC1;NES;HSPA1A
Glucocorticoid Receptor Deficiency	10/56	0.00149740400032301	0.0238207716832993	10	0.178571428571429	JUN;ADCY9;ABCB1;DPT;FOSB;FOS;NR3C1;JUNB;NR3C2;FKBP5
Hyperandrogenism	10/56	0.00149740400032301	0.0238207716832993	10	0.178571428571429	HSD11B1;AR;IRS1;INSR;IRS2;FOS;SORBS1;NR3C1;TNFRSF1B;WNT4
Tumor Initiation	26/234	0.00151944214318666	0.0241159165845223	26	0.111111111111111	ABCB1;IRS1;ITGB3;IRS2;ETS1;GLI2;MYC;KDR;CYP1B1;NCAM1;TGM2;MAPK3;STAT5A;FZD7;CAV1;FN1;PRKCA;KLF4;DCN;AR;TIAM1;PRKAR1A;KCNMA1;SNAI2;PGR;ERG
Peripheral Neuropathy	32/309	0.00152608042014264	0.0241658501313205	32	0.103559870550162	ABCB1;LAMA2;HSPB8;LDB3;HSPB3;LTC4S;LITAF;FBLN5;NT5E;EDNRB;CD59;FLNC;NGFR;PRNP;EGR2;JUN;GSN;SMAD3;DST;SERPINF1;INSR;GFRA1;NGF;PTPN13;AR;MAG;PTPRB;PRKAR1A;DPYD;PMP22;TCF4;ATF3
Ventricular Dysfunction, Left	7/30	0.0015299844949532	0.0241688293341472	7	0.233333333333333	PLN;NPR2;EPHX2;PLAT;CD34;ADCY5;NR3C2
Respiratory Distress Syndrome, Adult	22/186	0.0015332537684524	0.0241688293341472	22	0.118279569892473	STAT5A;STAT5B;CD40;RAMP2;EPAS1;PROS1;EBF1;LY96;NR3C1;TFPI;FBLN5;AQP1;MYLK;PROCR;THBD;FGF7;ADCY9;PDPN;CHPT1;IGFBP6;TEK;HSPA1A
Neuropathy	30/284	0.00155055507554552	0.0243860025517614	30	0.105633802816901	ABCB1;LAMA2;ADH1B;HSPB8;SLC2A4;HSPB3;CLDN1;LITAF;ACTG2;FBLN5;PRX;TGM2;AOC3;NGFR;PRNP;EGR2;GSN;PTGIS;KCNB1;INSR;GFRA1;CYP7B1;NGF;TNFRSF1B;AR;MAG;PRKAR1A;PMP22;SERPING1;ACKR1
Cleft palate, isolated	17/129	0.00158987467207243	0.0249476932669869	17	0.131782945736434	SRGN;PDGFRA;OSR2;CDKN1B;BNC2;FZD4;BHMT2;ETS1;FGF2;GLI2;TGFBR2;FGF7;MYC;MRC1;GAS1;PGR;TNS1
Malignant neoplasm of esophagus	59/673	0.00165508413862921	0.025912177012023	59	0.087667161961367	THRB;HSPB3;NR3C1;FGF2;ETS1;AKAP12;FGF7;RASSF2;MYC;MRC1;TIMP2;KDR;CYP1B1;TIMP3;CD34;TGM2;PDGFRB;TPM2;TPM1;EMP3;HSPG2;TM4SF1;TGFBR2;AR;CRISPLD2;DPYD;ALDH1A1;PECAM1;CDH13;CRYAB;ENG;RBMS3;SLC22A3;ABCB1;LRP1;ADH1B;SATB1;LTBP4;GATA5;HSD17B6;GNG7;SNCG;RPRM;EGR1;MAP3K3;GSN;GADD45B;FZD7;PLCL1;FN1;VEGFC;FBXO32;KLF4;GADD45G;DAB2;CXCL12;MIR145;AXL;SNAI2
Precursor Cell Lymphoblastic Leukemia Lymphoma	55/618	0.00168307656395065	0.0262909476806738	55	0.0889967637540453	SNAP25;NRP1;CNTNAP1;CD40;BTG1;CDKN1B;IRS1;FLT4;WT1-AS;NR3C1;GLI3;ADAMTSL5;MYC;LEPR;CYP1B1;CD34;KCNH2;PDGFRA;MEF2C;EBF1;TACR1;GEM;KAT2B;ZEB2;PRKAR1A;TAL1;DPYD;IL3RA;ERG;ATF3;CES1;ABCG2;ABCB1;HLF;GYPC;PDE1A;TWIST2;FOXO4;ZFP36L2;IGFBP7;NCAM1;SLIT2;PDLIM5;RUNX1T1;STAT5A;STAT5B;ZBTB16;PBX1;MEIS1;CXCL12;WT1;ID4;HOXD4;SSBP2;CD22
Sentinel node (disorder)	10/57	0.00172137318303656	0.0268286090689482	10	0.175438596491228	CRISP2;RASSF2;FLT4;PDGFD;EPB41L3;KDR;VEGFC;VEGFD;THBS1;LYVE1
Tumor Promotion	15/108	0.00172958343094754	0.026895994027319	15	0.138888888888889	STAT5A;STAT5B;JUN;STARD13;SMAD3;PRKCA;FOS;KLF4;ZFP36;CXCL12;PRKAR1A;FOSB;PDLIM5;JUNB;MAPK3
Carcinomatosis	21/176	0.00173849053512511	0.0269738890203268	21	0.119318181818182	PDGFRB;TLE4;STAT5A;ABCB1;FN1;LY96;AQP1;TGFBR2;ADCY5;MRC2;EFEMP1;DES;MYC;SELENOP;MGP;ID4;S1PR1;NDN;SNCG;PGR;FILIP1L
Lymphatic Diseases	8/39	0.00174900327173914	0.0270158541081134	8	0.205128205128205	CCBE1;GJC2;SOX18;FLT4;VEGFC;MITF;LYVE1;AQP1
Short toe	8/39	0.00174900327173914	0.0270158541081134	8	0.205128205128205	GHR;PRKAR1A;NPR2;CTSK;FLNA;HBA2;PTH1R;FLI1
Adenocarcinoma Of Esophagus	31/299	0.00175962519728636	0.0271193905684222	31	0.103678929765886	CD40;PTGER2;GATA6;GATA5;HSPB3;FGF2;AKAP12;MYC;KDR;S1PR1;TIMP3;IGFBP7;TPPP;PDGFRB;TMOD1;SMARCA2;DKK3;SPART;AR;SFRP1;MIR145;AXL;ALDH1A2;TSPAN18;SELENOP;CDH13;PGR;ASPA;ENG;FKBP5;RBMS3
contracture of elbow	9/48	0.00179031523447671	0.0274010659575548	9	0.1875	DES;LGI4;TPM2;COL6A2;COL6A1;FLNA;COL6A3;LIFR;DDR2
Myopia, Degenerative	6/23	0.00179374030040062	0.0274010659575548	6	0.260869565217391	SAMD5;ZEB2;PTPRN2;CLSTN2;ASPA;FLI1
Bullet vertebral body	6/23	0.00179374030040062	0.0274010659575548	6	0.260869565217391	KCNJ8;NPR2;FN1;SBDS;ABCC9;FBN1
Ovoid vertebral bodies	6/23	0.00179374030040062	0.0274010659575548	6	0.260869565217391	KCNJ8;NPR2;FN1;SBDS;ABCC9;FBN1
Amyloidosis, Familial	5/16	0.00181781523474914	0.0274656799660787	5	0.3125	PRNP;GSN;PMP22;APOA1;ITM2B
Ankle contracture	5/16	0.00181781523474914	0.0274656799660787	5	0.3125	LGI4;COL6A2;COL6A1;COL6A3;FLNA
Growth hormone excess	5/16	0.00181781523474914	0.0274656799660787	5	0.3125	CDKN1B;PRKAR1A;CAV1;INSR;FOS
Limb-girdle muscle weakness	5/16	0.00181781523474914	0.0274656799660787	5	0.3125	SGCA;COL6A2;COL6A1;COL6A3;CRYAB
Slender build	5/16	0.00181781523474914	0.0274656799660787	5	0.3125	PRKAR1A;COL6A2;COL6A1;COL6A3;PDE8B
Exophthalmos	18/142	0.00183596370720888	0.0276192801171422	18	0.126760563380282	PDGFRB;CRTAP;THRB;NFIX;CITED2;INSR;GATA6;GATA5;PTH1R;TGFBR2;EFEMP2;RRAS;CTSK;FLNA;ZFPM2;CDON;FBN1;DDR2
Lymphatic Metastasis	18/142	0.00183596370720888	0.0276192801171422	18	0.126760563380282	PDGFRB;EGR1;NRP2;CCL21;FLT4;FN1;VEGFC;VEGFD;DAB2;RASSF2;CXCL12;PDPN;KDR;PGR;TEK;CRYAB;MAPK3;JAM3
Gastrointestinal Carcinoid Tumor	25/225	0.00185206102771235	0.0278010028454869	25	0.111111111111111	SLC22A3;GATA6;PTH1R;FGF2;FOXO1;CCND2;CTSK;MRC1;PDPN;KDR;TIMP3;CD34;MAPK3;STAT5A;SMAD3;IGFBP4;DIO3;FOXL2;FOS;FLI1;HIC1;TGFBR2;CXCL12;TAL1;SELENOP
Lymphatic obstruction	7/31	0.00187657304856855	0.0280472688900526	7	0.225806451612903	CCBE1;GJC2;SOX18;VEGFC;ABCC9;ANTXR2;SHANK3
Onset of lymphedema around puberty	7/31	0.00187657304856855	0.0280472688900526	7	0.225806451612903	CCBE1;GJC2;SOX18;VEGFC;ABCC9;ANTXR2;SHANK3
Diarrhea-associated hemolytic uremic syndrome	4/10	0.0019234088723575	0.0284401482835767	4	0.4	SELP;THBD;CXCL12;STX2
Lymphangioma	4/10	0.0019234088723575	0.0284401482835767	4	0.4	CCBE1;FLT4;KDR;VEGFC
Perihilar Cholangiocarcinoma	4/10	0.0019234088723575	0.0284401482835767	4	0.4	JUN;FOSB;FOS;JUNB
Platelet thrombus	4/10	0.0019234088723575	0.0284401482835767	4	0.4	SVIL;ITGB3;GJA4;CTSG
Pulmonary Veno-Occlusive Disease (disorder)	4/10	0.0019234088723575	0.0284401482835767	4	0.4	ACVRL1;HTR2B;ERG;ENG
Senile Plaques	31/301	0.00195336725607994	0.0288215381920537	31	0.102990033222591	ABCB1;CTF1;MAOB;HSPB6;LRP1;HSPB8;HSPB3;NDRG2;CLU;HSD11B1;CTSK;APBB1;A2M;RUNX1T1;SNCA;PDGFRB;EGR1;BCHE;PRNP;TNFSF12;FN1;APOA1;GAB2;NGF;DUSP26;DCN;OLFM1;SERPING1;ITM2B;ENG;ABCG2
Patent ductus arteriosus	27/251	0.00200070684969658	0.0294572157444688	27	0.107569721115538	NFIX;GATA6;EDNRB;RAB23;CYP1B1;FLNA;MYH11;SLIT2;MYOCD;PTGIS;KCNJ8;ABCC9;KLF4;TGFBR2;ACTA2;PER1;ZEB2;ZEB1;AXL;PALLD;DLC1;CRY2;COL6A3;MASP1;GAS6;RECK;FBN1
Hypertrophic Cardiomyopathy	33/328	0.00208832151525283	0.0306819212007422	33	0.100609756097561	MYOM1;ELN;FHL1;HTR2B;NEXN;LDB3;CACNA1C;PKD1;MYLK;NR3C2;JPH2;PDLIM3;PLN;MYC;TIMP2;CD59;NCAM1;FLNC;PDLIM5;MAPK3;MYOCD;TPM2;CAV1;TPM1;FN1;FOS;ACTA2;AR;NR4A3;DES;CASQ2;CRYAB;VCL
Migraine Disorders	30/290	0.00213882945077154	0.0313468314580202	30	0.103448275862069	ACVRL1;CX3CR1;TNXB;SLC24A3;LRP1;MAOA;ADH1B;ADARB1;CACNA1C;FHL5;HNMT;SYNE1;EDNRA;EDNRB;INPP5A;ESD;TSPAN2;KCNN3;PRKG1;PRNP;INSR;GEM;TGFBR2;KLF6;NBEA;PGR;PDE5A;RAMP1;NES;ENG
Scleroderma	21/179	0.00214263746815659	0.0313468314580202	21	0.11731843575419	PDGFRB;EGR1;CRISP2;EGR2;RBFOX2;SMAD3;CAV1;ITGB3;FN1;FGF2;THBS1;GEM;FLI1;TGFBR2;EDNRB;MYC;TIMP3;FBN1;ENG;DDR2;RBMS3
Osteopenia	33/329	0.00219312328088517	0.031953925133023	33	0.100303951367781	CD40;ELN;NPR2;IRS2;PTH1R;ANTXR2;NR3C1;FGF2;ABO;GLI2;GHR;ZFP36;CTSK;PDK4;PLS3;DMD;EDIL3;PDGFRB;IL33;EGR2;CRTAP;CAVIN1;TSC22D3;LIFR;TNFRSF1B;PRKAR1A;KCNMA1;MGP;RGN;SBDS;DCHS1;HSPA1A;FBN1
Malignant neoplasm of kidney	40/421	0.00219336913846617	0.031953925133023	40	0.0950118764845606	BTG2;ABCB1;CDKN1B;THRB;EPAS1;ITPR1;FGF2;PKD1;MYLK;MYC;CTSK;LEPR;KDR;CYP1B1;TIMP3;IGFBP7;TNS1;MAPK3;EGR1;TRPC4;MCAM;CAV1;FN1;MIR27B;PRKCA;MITF;KLF4;DKK3;SULF2;ZEB2;SFRP1;ZEB1;CXCL12;MIR145;WT1;AXL;TCF4;PLA2R1;ENG;RBMS3
Neurogenic Muscular Atrophy	25/228	0.00222027236919234	0.0322438232233058	25	0.109649122807018	TNXB;CITED2;FHL1;LTBP4;HSPB3;PRX;FLNA;CD59;DMD;SLC16A2;PDE8B;KCNH2;INSR;TPM2;FBXO32;POMGNT2;HSPG2;REEP1;AR;PRKAR1A;COL6A2;COL6A1;COL6A3;ITGA7;LIMS2
Elevated creatine kinase	19/156	0.00222258723663539	0.0322438232233058	19	0.121794871794872	LAMA2;CAVIN1;ELN;FHL1;LTBP4;PYGM;LDB3;HSPG2;SYNE1;AR;SGCA;COL6A2;COL6A1;COL6A3;ITGA7;DMD;FLNC;CRYAB;LIMS2
Familial primary pulmonary hypertension	6/24	0.0022732524130094	0.0328082367339252	6	0.25	ACVRL1;HDAC5;EDNRB;CAV1;HBB;ENG
Spinal rigidity	6/24	0.0022732524130094	0.0328082367339252	6	0.25	CAVIN1;COL6A2;FHL1;COL6A1;COL6A3;HSPG2
Umbilical hernia	15/111	0.00227705546340103	0.0328082367339252	15	0.135135135135135	CCBE1;SMAD3;THRB;NFIX;THRA;KCNJ8;INSR;LTBP4;TWIST2;ABCC9;ANTXR1;HSPG2;FBLN5;RAB23;FBN1
Congenital malrotation of intestine	7/32	0.00228101204518828	0.0328082367339252	7	0.21875	ACTA2;CLMP;LMOD1;FLNA;MYH11;ACTG2;MYLK
Osteogenesis Imperfecta	23/204	0.00228519799216069	0.0328082367339252	23	0.112745098039216	DYNC2H1;STAT5B;CRTAP;TNXB;THRB;SERPINF1;INSR;NPR2;FN1;LIFR;PTH1R;HSPG2;GLI3;DCN;GLI2;EVC;PRKAR1A;CTSK;ENPP1;PLS3;DMD;DDR2;FBN1
Huntington Disease	55/627	0.00230756907067011	0.0329828580681167	55	0.087719298245614	ACVRL1;SNAP25;CD40;CDKN1B;CPQ;PROS1;GRIK5;IRS2;CHRDL2;FGF2;ELK3;EDNRA;RGS2;SGCA;DPYSL2;MRC1;TIMP2;TUNAR;MAP3K5;TGM2;PPP1R12A;DUSP1;TRPC1;PRKCA;NGF;TNFRSF1B;AR;TAL1;SELENOP;CDKL1;RBMS3;ABCB1;MAOB;MAOA;PDE1B;ITPR1;HSD17B6;FOXO1;RASD2;DPP6;RRAS;DMD;NCAM1;TPPP;SNCA;EGR1;PRNP;IL34;CAV1;SORBS1;PTPN13;DAB2;CXCL12;MGP;FBN1
Immunologic Deficiency Syndromes	56/641	0.00231289080354395	0.0329828580681167	56	0.0873634945397816	EPHB6;NRP1;CRISP2;CD40;ROBO4;CPQ;ELN;HBB;ANTXR2;CLU;FGF2;GLI2;ZFP36;ADAMTS1;MYC;LEPR;KDR;CD34;KCNH2;EGFL7;MITF;TNFRSF1B;TGFBR2;AR;F8;ZEB1;PRKAR1A;IL3RA;ALDH1A1;SHANK3;ANGPTL1;CFD;SLC22A3;TNXB;PRUNE2;CACNA1C;THBS2;THBS1;FOXO1;PDGFD;DMD;TPPP;APBB1;PDLIM7;NGFR;EGR1;APOBEC3G;TNFSF12;FN1;VEGFC;NR2F2;SELE;KLF2;CXCL12;NES;HSPA1A
MYELODYSPLASTIC SYNDROME	59/683	0.00231489644455331	0.0329828580681167	59	0.0863836017569546	CNTNAP1;CD40;CDKN1B;ITGB3;IRS2;SGCE;AKAP12;MYC;TIMP2;CYP1B1;CD34;PRKG1;AGFG2;PDGFRB;KLF11;HBA2;FOS;GAB2;TNFRSF1B;HIC1;GEM;DKK3;HLA-E;TGFBR2;SFRP4;SFRP1;SETBP1;SBDS;ERG;PLA2R1;ZFPM2;ENG;ENPEP;ABCB1;ABO;NT5E;CD59;MYH11;NCAM1;PDLIM5;RUNX1T1;MAPK3;BCHE;EGR1;TIE1;VEGFC;SELE;FLI1;NR4A2;DAB2;MEIS1;CXCL12;MIR145;WT1;AXL;CHPT1;TEK;CD22;CD200
Chronic Obstructive Airway Disease	58/669	0.00231642615911918	0.0329828580681167	58	0.0866965620328849	NRP1;CD40;BNC2;ELN;SETD7;SLC2A4;NR3C1;FGF2;AKAP12;FGF7;EDNRA;EDNRB;MRC1;TIMP2;LEPR;KDR;RNF150;TNS1;PDGFRB;LYNX1;TACR2;APOA1;CYS1;GAB2;TNFRSF1B;NPNT;TGFBR3;MMRN1;CDH13;TSHZ3;EPAS1;SATB1;LTBP4;LTC4S;FOXO1;FBLN5;HSD11B1;NT5E;DPP6;A2M;WNT4;EGR1;IL33;AFAP1L2;SMAD3;TIPARP;MCAM;CAV1;PLA2G2A;FN1;ADAM33;SORBS1;FBXO32;SOD3;KLF2;MFAP4;ESAM;TCF4
Cocaine Dependence	19/157	0.00239188454857704	0.0339873533391234	19	0.121019108280255	EGR1;HDAC5;BCHE;GABBR1;ABCB1;SMAD3;MAOA;FOS;NR3C1;NGF;FGF2;NR3C2;PER1;NCS1;FOSB;VAMP2;CES1;MAPK3;SNCA
Trichohepatoenteric Syndrome	28/267	0.00242484304489137	0.0343850694070662	28	0.104868913857678	TNXB;THRB;NR3C1;GLI3;GHR;SGCE;EDNRA;ZFP36;GRK5;MRC1;CD59;SLC16A2;PDLIM5;CD34;KCNH2;STAT5B;PRNP;INSR;TNFRSF1B;GEM;AR;ZEB2;MAG;CXCL12;SHANK3;ENG;FBN1;RBMS3
Hypoplastic Left Heart Syndrome	8/41	0.00244598571233644	0.0344707137959012	8	0.195121951219512	ARHGAP31;PLN;WT1;NR2F2;ETS1;ADCY5;JAM3;TBX2
Cutis Laxa, Autosomal Recessive, Type I	5/17	0.00245080797508431	0.0344707137959012	5	0.294117647058824	EFEMP2;ELN;LTBP4;FGF2;FBLN5
child abuse behavior	5/17	0.00245080797508431	0.0344707137959012	5	0.294117647058824	MAOA;TAL1;NR3C1;FOXP2;FKBP5
Tonic-Clonic Epilepsy	5/17	0.00245080797508431	0.0344707137959012	5	0.294117647058824	BCHE;NGF;FGF2;NES;HBEGF
Hypertension, Portal	14/101	0.00247351658437314	0.0347195431315661	14	0.138613861386139	ACVRL1;CX3CR1;NGFR;DUSP1;SERPINF1;RARRES2;ELN;KLF2;EDNRA;EDNRB;TIMP2;TCF4;KCNN3;ENG
Cleft Palate	15/112	0.00248872312406211	0.0348622753411129	15	0.133928571428571	PDGFRA;OSR2;CDKN1B;BNC2;FZD4;BHMT2;ETS1;FGF2;MEIS2;GLI2;TGFBR2;FGF7;MYC;GAS1;TNS1
Intestinal Neoplasms	19/158	0.00257187858722883	0.0359543430780273	19	0.120253164556962	PDGFRA;CDKN1B;PLA2G2A;PRKCA;GAB2;KLF4;FGF2;DCN;TGFBR2;SELP;TIAM1;ZEB1;MYC;KDR;TCF4;SLIT2;GAS6;RBMS3;MAPK3
Flexion contractures of joints	17/135	0.0026008260400552	0.0362127086462414	17	0.125925925925926	SNAP25;DST;LAMA2;CAVIN1;TPM2;CAV1;ELN;FHL1;LTBP4;SGCA;COL6A2;COL6A1;COL6A3;DMD;SLC16A2;CRYAB;FBN1
