Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Mammary Carcinoma, Animal	17/145	0.000212390469498174	0.00617657360281746	17	0.117241379310345	TGFA;DBI;LSR;ENO1;SPINT2;VAMP8;TMEM37;TP53I3;PKM;CDH1;BASP1;EPCAM;SCD;STMN1;UCP2;SLC25A10;TKT
Animal Mammary Neoplasms	17/145	0.000212390469498174	0.00617657360281746	17	0.117241379310345	TGFA;DBI;LSR;ENO1;SPINT2;VAMP8;TMEM37;TP53I3;PKM;CDH1;BASP1;EPCAM;SCD;STMN1;UCP2;SLC25A10;TKT
Prieto X-linked mental retardation syndrome	4/8	0.000223098162852235	0.00645519886353766	4	0.5	DLX5;DLX6;IRF6;KIF15
Malignant Glioma	40/504	0.000228631161816296	0.00658204987962592	40	0.0793650793650794	TOP2A;PCNA;TFRC;TGFA;MSI1;FOXM1;MKI67;HK2;AURKB;NPAS3;MDK;CASP6;PSD4;STMN1;SPP1;E2F1;CA9;TK1;RHPN2;PROM1;ABCC3;CXADR;CDKN2A;GDF15;IDH1;BNIP3;PLK1;IDH2;HMGA1;KIF23;MMP9;SLC7A5;MYCN;DEPDC1;BIRC5;SDC1;ANGPTL4;P4HB;CALR;EZH2
Metastasis from malignant tumor of prostate	23/232	0.000235061225783336	0.00671554437642941	23	0.0991379310344828	PFKFB4;TFRC;MCM7;CDKN2A;GDF15;SRD5A3;TMPRSS2;MMP9;NME1;RECQL4;CLDN4;MUC1;DIAPH3;CDK5;ERBB3;ARTN;EPCAM;CDH1;PSAT1;FGF19;FLVCR1;EZH2;SPDEF
Mammary Neoplasms, Experimental	18/160	0.000235971331796615	0.00671554437642941	18	0.1125	TGFA;DBI;LSR;ENO1;SPINT2;MMP9;AURKA;VAMP8;PKM;CDH1;BASP1;EPCAM;SCD;STMN1;UCP2;SPP1;SLC25A10;TKT
Poor school performance	67/985	0.000240532652381382	0.00671554437642941	67	0.0680203045685279	GPI;SLC2A1;BUB1B;HMGB3;KIF11;LMNB2;PNP;CA2;DNMT3B;NEK2;CA8;MCCC2;HELLS;SSR4;CKAP2L;DDX11;GPT2;RIPK4;KNL1;ESCO2;ATAD3A;TRAIP;SLC25A15;ASPM;MYCN;FANCD2;DNA2;TKT;SNRPB;CDCA7;WDR62;PCDH19;AGPAT2;RECQL4;PORCN;EBP;ORC1;NACC1;PROM1;BUB1;STRA6;PLK4;FANCI;STIL;XRCC2;GAD1;SRD5A3;FANCA;PYCR1;SMARCA4;MAD2L2;CENPE;GALE;SLC6A8;RAD51;FRAS1;ZDHHC9;UQCRQ;UBE2T;KIF4A;GNAS;POMK;DHCR7;ALDH18A1;TRIP13;EZH2;NECTIN1
Abnormal cortical bone morphology	8/39	0.000242645782147127	0.00671554437642941	8	0.205128205128205	ASPM;STIL;KIF14;LRP4;WDR62;KIF1A;KNL1;MFSD2A
Absent auditory canals	8/39	0.000242645782147127	0.00671554437642941	8	0.205128205128205	CDT1;CDC45;ORC6;FRAS1;ORC1;SIX1;CDC6;SNRPB
Absent external auditory canals	8/39	0.000242645782147127	0.00671554437642941	8	0.205128205128205	CDT1;CDC45;ORC6;FRAS1;ORC1;SIX1;CDC6;SNRPB
Atresia of the external auditory canal	8/39	0.000242645782147127	0.00671554437642941	8	0.205128205128205	CDT1;CDC45;ORC6;FRAS1;ORC1;SIX1;CDC6;SNRPB
Atretic auditory canal	8/39	0.000242645782147127	0.00671554437642941	8	0.205128205128205	CDT1;CDC45;ORC6;FRAS1;ORC1;SIX1;CDC6;SNRPB
Abnormality of the skull	11/71	0.000249290925943622	0.00686628709005292	11	0.154929577464789	PLK4;CDT1;CENPE;CDC45;ORC6;ORC1;ZIC1;ALPL;ESCO2;CDC6;TRAIP
Lymphoma	84/1307	0.000262207788305896	0.00718750439810755	84	0.0642693190512624	TOP2A;SLC2A1;MKI67;SMC4;PNP;MDK;CDH1;CHEK2;STMN1;CHEK1;PBK;DNMT3B;CA9;ABCC3;EPHA7;ABCC1;CXADR;CDC25C;PIMREG;MMP9;CDC25A;ASRGL1;NME1;SLC7A5;MYCN;HMBS;IRF7;PGP;BIRC5;EPHA1;GAPDH;MCM2;DNMT1;PCNA;DLX5;GCNT1;STXBP2;LEF1;LPAR2;TTK;MST1R;HMMR;TYMS;AURKB;AURKA;RECQL4;EBP;LDHA;MUC1;POLD1;SPP1;EIF4EBP1;E2F1;RAD54L;PRAME;MSX1;BUB1;SLC19A1;PLK4;NQO1;MARCKSL1;CHKA;UBE2C;CDKN2A;IDH1;PLK1;IDH2;HMGA1;TNFRSF10B;SMARCA4;RAD51;KRT18;UBE2S;NFE2L3;TACC3;CDK1;SDC1;F2RL1;PTPN6;TCF3;CD24;EZH2;APOBEC3B;ULBP3
Polyhydramnios	15/121	0.000267249490560331	0.00729082062581017	15	0.12396694214876	SLC26A2;BUB1B;SPINT2;ESCO2;TRAIP;EBP;MYCN;SOX17;ERBB3;PSAT1;ALPL;DHCR7;TRIP13;BUB1;SNRPB
Carcinomatosis	19/176	0.000273812687137667	0.0074344686474488	19	0.107954545454545	DNMT1;DBI;LSR;ENO1;SPINT2;VAMP8;TMEM37;TP53I3;PKM;CDH1;BASP1;EPCAM;SCD;STMN1;UCP2;DNMT3B;SLC25A10;ANGPTL4;TKT
Neoplasm Recurrence, Local	8/40	0.000291774171850133	0.00783353111364947	8	0.2	TPD52;CLDN4;PAQR4;CREB3L4;IDH1;IDH2;TYMS;IDO1
Hereditary Nonpolyposis Colorectal Neoplasms	8/40	0.000291774171850133	0.00783353111364947	8	0.2	MUC1;CDH1;EPCAM;EXO1;CHEK2;CA9;AURKA;SMARCA4
Gastrointestinal Neoplasms	15/122	0.000292612263627332	0.00783353111364947	15	0.122950819672131	ST14;CDKN2A;GDF15;BNIP3;ADM;CLDN4;SOX17;SPINT1;CDH1;EPCAM;CHEK2;POLD1;PRR15;PKP3;CALR
Metastatic malignant neoplasm to brain	18/163	0.000297207114589357	0.00791953283480198	18	0.110429447852761	FOXA1;COX8A;CDKN2A;PLK1;TGFA;MMP9;HK2;LDHA;RAD51;ERBB3;CDH1;KIFC1;PRAME;CLSPN;ANGPTL4;CD24;DSC2;EZH2
Patent ductus arteriosus	24/251	0.000298782099943511	0.00792464190081654	24	0.0956175298804781	FOXA1;FBN2;SREBF1;NQO1;EGLN3;CDKN2A;UBE2C;XRCC2;TNFRSF10B;ESCO2;FOXM1;SMARCA4;MUC1;MYCN;ERBB3;FASN;SPP1;DHCR7;CD24;TKT;SLC16A3;FOXA2;SNRPB;STRA6
Adenocarcinoma Of Esophagus	27/299	0.000326392471181493	0.00861706206174549	27	0.0903010033444816	UHRF1;TYMS;FOXM1;AURKA;MUC1;ERBB3;EPCAM;CDH1;POLD1;STMN1;SPP1;PROM1;PITX1;CTHRC1;NQO1;CDKN2A;GDF15;GOLM1;UBE2C;PLK1;MMP9;MMP12;ASPM;SLC6A8;FASN;CDK1;CALR
Absent mandible	5/15	0.00033315949216739	0.00871539146405012	5	0.333333333333333	CDT1;CDC45;ORC6;ORC1;CDC6
Congenital absence of mandible	5/15	0.00033315949216739	0.00871539146405012	5	0.333333333333333	CDT1;CDC45;ORC6;ORC1;CDC6
Colorectal cancer metastatic	21/208	0.00033754485289583	0.00878997482836459	21	0.100961538461538	TOP2A;ST14;TPI1;SLC2A1;TGFA;PIK3R3;TNFRSF10B;MSI1;TYMS;MMP9;AURKB;TM7SF2;AURKA;SPINT1;ERBB3;CDH1;CLDN7;CA9;PROM1;SLC19A1;EZH2
Irregular hyperpigmentation	8/41	0.000348731191323247	0.00904018549814878	8	0.195121951219512	FANCI;MAD2L2;RAD51;HGD;FANCD2;XRCC2;UBE2T;FANCA
Small cell carcinoma of lung	49/673	0.000369078382543982	0.00952454979096611	49	0.0728083209509658	TOP2A;PIGR;FEN1;MKI67;SAT1;LAPTM4B;CDH1;CHEK2;CHEK1;ZIC1;DNMT3B;SLC16A3;SOX4;ABCC3;EPHA7;ABCC1;KRT8;MMP9;GPRC5A;PKM;MYCN;PAX8;TIMELESS;BIRC5;FBN2;PCNA;TMPRSS2;MST1R;TYMS;AURKB;AURKA;MUC1;SPP1;E2F1;PMAIP1;PROM1;NQO1;MARCKSL1;CDKN2A;PLK1;TNFRSF10B;TMPRSS13;SMARCA4;RAD51;KRT18;POMK;SDC1;CD24;EZH2
Congenital absence of kidney	9/52	0.000387589939628853	0.00982485757954816	9	0.173076923076923	TFAP2A;FRAS1;FANCD2;KIF14;FANCA;SIX1;LRP4;DHCR7;CEP55
Birth length less than 3rd percentile	4/9	0.000387635709929995	0.00982485757954816	4	0.444444444444444	CDT1;ORC6;ORC1;CDC6
Increased nuchal translucency	4/9	0.000387635709929995	0.00982485757954816	4	0.444444444444444	BUB1B;DHCR7;TRIP13;BUB1
Progression of prostate cancer	4/9	0.000387635709929995	0.00982485757954816	4	0.444444444444444	FOXM1;AURKB;SKA1;EZH2
Mesothelioma	32/383	0.000389290045480439	0.00982485757954816	32	0.0835509138381201	SLC26A2;PCNA;SLC2A1;TGFA;LPAR2;ADM;MKI67;TYMS;HAPLN1;AURKA;MUC1;CDH1;MDK;CHEK1;SPP1;E2F1;NQO1;ST14;ABCC1;MARCKSL1;CDKN2A;SLC52A2;DIO2;TNFRSF10B;KIF22;MMP9;HOXB9;FANCD2;FGF18;SDC1;BIRC5;ABCG1
Metastatic Prostate Carcinoma	23/241	0.000406474583428819	0.0102135653002794	23	0.0954356846473029	PFKFB4;TFRC;MCM7;CDKN2A;GDF15;SRD5A3;TMPRSS2;MMP9;NME1;RECQL4;CCNA1;CLDN4;MUC1;DIAPH3;CDK5;ERBB3;EPCAM;CDH1;PSAT1;FGF19;FLVCR1;EZH2;SPDEF
Invasive Carcinoma	17/154	0.000434631516318616	0.0108733797248443	17	0.11038961038961	TOP2A;GRB7;PCNA;CDKN2A;BNIP3;ADM;MKI67;MMP9;AURKA;MMP11;CDH1;CHEK1;GNAS;SDC1;OCIAD2;EZH2;MAD2L1
Adult Medulloblastoma	10/64	0.000440313021321089	0.0109676230397762	10	0.15625	DNMT1;MYCN;MELK;PTTG1;CCNE1;UHRF1;KIF14;EIF4EBP1;PRAME;EZH2
Spina Bifida	12/88	0.000448188827576305	0.0110865871249229	12	0.136363636363636	SLC25A1;PORCN;VANGL2;CHKA;ZIC1;UCP2;SLC2A1;TYMS;GRHL2;SLC39A4;SLC19A1;LMNB1
Polycystic Kidney - body part	9/53	0.000448959366902097	0.0110865871249229	9	0.169811320754717	PIGR;EXO1;BUB1B;SIX1;RCC1;TGFA;ESCO2;PROM1;CDC25A
Carcinoma, Endometrioid	14/114	0.000466185907339696	0.0113891139629066	14	0.12280701754386	DNMT1;ABCC1;CDKN2A;SLC2A1;NME1;AURKA;CDH1;CCNE1;CLDN7;DNMT3B;DEPDC1;SPP1;CD24;MCM2
Congenital absence of jaw	5/16	0.000467174337804688	0.0113891139629066	5	0.3125	CDT1;CDC45;ORC6;ORC1;CDC6
Patellar aplasia	5/16	0.000467174337804688	0.0113891139629066	5	0.3125	CDT1;CDC45;ORC6;ORC1;CDC6
